-0.715489,-0.0828758,53.1313
-0.886026,0.109302,58.2382
0.685033,-0.15459,25.8296
-0.268956,-0.00295554,16.2171
0.653944,0.0655728,48.0563
-0.316999,-0.0783593,33.4265
-0.941946,0.0124594,70.1417
-0.6565,0.186006,18.1913
0.251645,-0.02716,8.79363
0.576954,-0.108688,19.3996
0.513847,-0.079576,18.0022
-0.289487,0.0545506,5.47282
0.790127,-0.0537226,48.3392
-0.620796,-0.0776358,47.5941
-0.859739,-0.130653,64.8258
-0.523377,0.137702,9.37341
-0.333366,0.124491,5.40408
-0.380249,0.131949,2.98368
-0.557038,0.0365554,28.4435
-0.895779,0.17471,57.5036
0.968304,-0.00866979,75.4356
-0.391844,-0.0727192,35.946
-0.331325,-0.0160994,22.515
0.944549,0.0796428,72.0993
0.980479,0.0719242,79.0239
0.601485,-0.154547,15.4166
-0.534322,-0.020961,35.4194
0.757787,0.0388335,52.3225
0.555049,-0.109091,17.127
-0.92767,-0.123582,70.6776
0.663216,-0.192029,18.3674
-0.341987,-0.0667375,32.5443
-0.285258,-0.0370876,24.0773
0.493705,-0.0114939,27.7034
0.979507,-0.0196531,78.2481
-0.214597,-0.117994,35.9057
0.808989,-0.0228805,52.5221
0.241874,0.120427,37.4792
0.23559,-0.10519,8.77931
0.849484,-0.0400408,56.1443
-0.898805,-0.0937214,66.8582
0.587182,0.0958588,48.0613
-0.251968,-0.0268776,20.203
0.325168,-0.126531,6.44186
0.651381,-0.116338,26.3687
-0.25459,0.175423,20.917
0.718061,0.0748126,52.597
0.213362,-0.00510798,11.2121
-0.322247,0.0307454,12.5822
-0.950787,0.0539677,71.1335
0.67982,-0.113173,30.0344
0.578346,-0.00110852,35.1734
-0.220565,0.0450449,2.96814
-0.261563,0.073106,0.320857
-0.559411,0.00292595,33.5859
0.708425,0.00777393,45.8504
0.955695,-0.104666,71.4698
-0.832009,-0.082594,60.6412
0.763372,-0.0711264,43.9303
0.463036,0.118838,45.8933
0.947699,-0.105296,69.6887
0.598385,-0.121351,19.8022
0.522586,0.0896881,44.428
-0.723231,0.0100056,45.3782
-0.411921,0.189301,10.3092
-0.408571,0.129289,0.057319
0.964288,-0.116622,73.3939
0.781331,-0.0274025,49.3475
0.762099,0.0365197,52.4714
-0.609866,0.199102,10.2427
0.521553,-0.114181,13.0163
-0.400353,-0.0742703,36.5998
0.427482,-0.0372671,18.543
-0.382403,0.127797,2.02847
-0.358244,-0.0773278,35.1564
-0.441737,0.0304074,20.8086
-0.875673,0.135343,55.4406
-0.760226,0.152559,36.4108
-0.655144,0.0247649,38.0313
-0.327015,-0.0674143,31.9428
-0.60903,0.0583932,29.7149
-0.432065,0.133169,1.33153
0.519248,-0.132855,9.73894
-0.77404,0.0604876,46.0119
-0.234345,0.176537,22.5602
0.796596,-0.141868,42.6129
-0.218203,0.0525509,1.18959
-0.718149,0.176074,28.0138
0.447934,-0.0424177,19.0997
0.224715,0.067062,26.8799
0.24813,-0.159982,18.5864
0.794835,0.0241495,54.2453
-0.506324,0.145963,6.279
-0.846035,-0.104123,62.7159
-0.978289,-0.0456365,78.292
0.44726,-0.14082,1.37613
0.779206,-0.107633,42.8573
-0.692776,-0.0980346,53.2358
-0.493866,0.0920833,14.129
-0.829482,0.166628,46.0586
-0.798884,-0.0324734,55.1328
0.462653,0.0391079,34.0355
0.760025,0.0714103,54.9217
-0.960108,0.0552759,73.0921
-0.348594,-0.0591106,31.5076
-0.619974,-0.00949973,39.4964
0.883742,-0.0969239,58.3587
-0.879554,0.0524683,59.5096
0.50777,-0.170043,2.51423
0.971001,0.158482,77.4131
0.702155,-0.124984,31.3816
-0.707826,0.160113,28.2715
0.63858,-0.199099,14.0756
-0.876702,-0.0372384,62.6742
-0.789827,0.115991,43.6199
0.818041,-0.00679095,54.465
-0.790149,0.180336,38.6417
0.427943,-0.184696,8.01157
-0.822839,0.0822991,50.3784
0.983322,0.102454,79.9629
0.519709,0.093841,44.8492
0.742296,0.084031,54.7671
0.354772,-0.139854,6.5875
-0.483671,0.0199812,25.5931
-0.902145,0.0232514,63.7015
-0.926831,0.147759,64.4794
-0.254284,-0.0301118,20.9939
-0.922715,0.0191147,66.8486
-0.869904,0.083385,56.8255
0.267715,-0.11506,8.50862
-0.30735,0.104996,3.58083
-0.673971,0.199596,18.9692
-0.23097,-0.115756,36.2153
0.560882,0.07204,43.9275
0.703705,0.087,52.8359
-0.829883,-0.0273744,57.5759
-0.650611,0.178841,18.304
0.515241,0.076352,42.2917
-0.583966,-0.119037,50.5393
0.372771,0.0947167,38.6876
0.30751,-0.0704769,3.42768
-0.396927,0.15953,6.54525
0.22364,0.00520991,14.0403
0.207671,0.0194057,16.1657
-0.508438,0.134332,8.40869
0.617445,-0.110863,23.3349
-0.801599,-0.085691,58.6227
-0.771778,0.116404,41.1555
-0.420775,-0.0271919,29.694
-0.454393,-0.0359488,33.0654
-0.48548,0.0453185,21.4301
-0.946282,0.0879687,69.6759
-0.341326,0.12811,5.46472
-0.597691,0.0170114,34.4137
0.822905,0.0469803,58.0287
0.475941,-0.0792727,14.7835
0.693961,-0.0510274,38.561
